#
# Initial mass = 1.000, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  2.028E+01 1.992E+03 5.829E+02 6.732E+02 7.899E+00 7.174E+00 1.498E-08 1.969E+01 2.987E+01 2.626E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.714E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.275E-30 3.852E-01 1.674E-02 5.339E-02
  2.029E+01 1.991E+03 5.831E+02 6.732E+02 7.899E+00 7.174E+00 1.399E-08 1.969E+01 2.987E+01 6.143E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.714E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.635E-27 3.852E-01 1.674E-02 5.339E-02
  2.051E+01 1.965E+03 5.872E+02 6.711E+02 7.899E+00 7.174E+00 1.293E-08 1.969E+01 2.987E+01 8.688E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.714E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.517E-27 3.852E-01 1.674E-02 5.339E-02
  2.051E+01 1.965E+03 5.872E+02 6.710E+02 7.899E+00 7.174E+00 1.207E-08 1.969E+01 2.987E+01 3.213E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.714E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.589E-25 3.852E-01 1.674E-02 5.339E-02
  2.051E+01 1.965E+03 5.873E+02 6.710E+02 7.899E+00 7.174E+00 1.129E-08 1.969E+01 2.987E+01 6.646E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.714E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.179E-24 3.852E-01 1.674E-02 5.339E-02
  2.073E+01 1.939E+03 5.915E+02 6.689E+02 7.899E+00 7.174E+00 1.053E-08 1.969E+01 2.987E+01 7.578E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.254E-24 3.852E-01 1.674E-02 5.339E-02
  2.095E+01 1.914E+03 5.956E+02 6.669E+02 7.899E+00 7.174E+00 9.838E-09 1.969E+01 2.987E+01 1.334E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.011E-24 3.852E-01 1.674E-02 5.339E-02
  2.111E+01 1.896E+03 5.987E+02 6.654E+02 7.899E+00 7.174E+00 1.032E-08 1.969E+01 2.987E+01 2.498E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.090E-23 3.852E-01 1.674E-02 5.339E-02
  2.122E+01 1.884E+03 6.008E+02 6.644E+02 7.899E+00 7.174E+00 1.035E-08 1.969E+01 2.987E+01 4.580E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.739E-23 3.852E-01 1.674E-02 5.339E-02
  2.125E+01 1.880E+03 6.016E+02 6.641E+02 7.899E+00 7.174E+00 1.668E-08 1.969E+01 2.987E+01 6.448E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 9.853E-23 3.852E-01 1.674E-02 5.339E-02
  2.125E+01 1.880E+03 6.016E+02 6.641E+02 7.899E+00 7.174E+00 1.353E-07 1.969E+01 2.987E+01 8.339E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.713E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.226E-22 3.852E-01 1.674E-02 5.339E-02
  2.124E+01 1.881E+03 6.017E+02 6.642E+02 7.899E+00 7.174E+00 6.887E-07 1.969E+01 2.987E+01 1.508E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.712E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.417E-22 3.852E-01 1.674E-02 5.339E-02
#
#Final isotopic abundance ratios: 
#
  2.136E+01 1.869E+03 6.039E+02 6.632E+02 7.899E+00 7.174E+00 3.975E-06 1.969E+01 2.987E+01 1.780E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.240E+02 4.712E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 7.518E-22 3.852E-01 1.674E-02 5.339E-02
#
# Initial mass = 2.000, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.272E+01 1.662E+03 5.752E+02 6.392E+02 7.899E+00 7.174E+00 1.021E-09 1.969E+01 2.987E+01 8.987E-24 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.732E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.272E+01 1.662E+03 5.752E+02 6.392E+02 7.899E+00 7.174E+00 9.584E-10 1.969E+01 2.987E+01 1.432E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.732E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.272E+01 1.662E+03 5.752E+02 6.392E+02 7.899E+00 7.174E+00 9.015E-10 1.969E+01 2.987E+01 3.035E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.732E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.272E+01 1.662E+03 5.752E+02 6.392E+02 7.899E+00 7.174E+00 8.444E-10 1.969E+01 2.987E+01 1.240E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.731E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.287E+01 1.649E+03 5.780E+02 6.381E+02 7.899E+00 7.174E+00 7.846E-10 1.969E+01 2.987E+01 2.140E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.731E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.234E-34 3.852E-01 1.674E-02 5.339E-02
  2.287E+01 1.649E+03 5.780E+02 6.381E+02 7.899E+00 7.174E+00 7.327E-10 1.969E+01 2.987E+01 1.935E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.731E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.864E-28 3.852E-01 1.674E-02 5.339E-02
  2.287E+01 1.649E+03 5.780E+02 6.380E+02 7.899E+00 7.174E+00 6.818E-10 1.969E+01 2.987E+01 5.157E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.730E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.149E-27 3.852E-01 1.674E-02 5.339E-02
  2.287E+01 1.648E+03 5.781E+02 6.380E+02 7.899E+00 7.174E+00 6.399E-10 1.969E+01 2.987E+01 6.453E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.730E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.470E-27 3.852E-01 1.674E-02 5.339E-02
  2.311E+01 1.629E+03 5.825E+02 6.363E+02 7.899E+00 7.174E+00 5.947E-10 1.969E+01 2.987E+01 8.894E-14 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.729E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.349E-26 3.852E-01 1.674E-02 5.339E-02
  2.312E+01 1.628E+03 5.828E+02 6.362E+02 7.899E+00 7.174E+00 5.647E-10 1.969E+01 2.987E+01 2.572E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.729E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.373E-25 3.852E-01 1.674E-02 5.339E-02
  2.335E+01 1.608E+03 5.871E+02 6.345E+02 7.899E+00 7.174E+00 5.277E-10 1.969E+01 2.987E+01 4.736E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.729E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.429E-25 3.852E-01 1.674E-02 5.339E-02
  2.336E+01 1.608E+03 5.872E+02 6.345E+02 7.899E+00 7.174E+00 5.449E-10 1.969E+01 2.987E+01 1.217E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.728E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.675E-24 3.852E-01 1.674E-02 5.339E-02
  2.349E+01 1.597E+03 5.898E+02 6.335E+02 7.899E+00 7.174E+00 5.433E-10 1.969E+01 2.987E+01 1.686E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.728E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.312E-24 3.852E-01 1.674E-02 5.339E-02
  2.399E+01 1.558E+03 5.991E+02 6.301E+02 7.899E+00 7.174E+00 4.199E-07 1.969E+01 2.987E+01 2.853E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.728E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.933E-23 3.852E-01 1.674E-02 5.339E-02
  2.443E+01 1.525E+03 6.077E+02 6.272E+02 7.899E+00 7.174E+00 1.286E-06 1.969E+01 2.987E+01 4.001E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.727E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.927E-23 3.852E-01 1.674E-02 5.339E-02
  2.479E+01 1.499E+03 6.146E+02 6.248E+02 7.899E+00 7.174E+00 2.050E-06 1.969E+01 2.987E+01 6.062E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.727E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.202E-23 3.852E-01 1.674E-02 5.339E-02
  2.496E+01 1.487E+03 6.179E+02 6.238E+02 7.899E+00 7.174E+00 1.944E-06 1.969E+01 2.987E+01 1.003E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.727E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.854E-22 3.852E-01 1.674E-02 5.339E-02
  2.498E+01 1.486E+03 6.183E+02 6.237E+02 7.899E+00 7.174E+00 2.125E-06 1.969E+01 2.987E+01 1.454E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.726E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.370E-22 3.852E-01 1.674E-02 5.339E-02
  2.502E+01 1.483E+03 6.193E+02 6.234E+02 7.899E+00 7.174E+00 2.597E-06 1.969E+01 2.987E+01 2.144E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.726E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.409E-22 3.852E-01 1.674E-02 5.339E-02
  2.504E+01 1.482E+03 6.198E+02 6.233E+02 7.899E+00 7.174E+00 3.891E-06 1.969E+01 2.987E+01 4.121E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.726E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.793E-21 3.852E-01 1.674E-02 5.339E-02
  2.504E+01 1.482E+03 6.198E+02 6.234E+02 7.899E+00 7.174E+00 6.661E-06 1.969E+01 2.987E+01 4.694E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.726E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 8.097E-21 3.852E-01 1.674E-02 5.339E-02
#
#Final isotopic abundance ratios: 
#
  2.502E+01 1.485E+03 6.199E+02 6.237E+02 7.899E+00 7.174E+00 2.517E-05 1.969E+01 2.987E+01 2.475E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 8.725E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 9.236E-20 3.852E-01 1.674E-02 5.339E-02
#
# Initial mass = 2.250, Z =  0.0300, Y =  0.300, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/mg26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.216E+01 1.786E+03 4.204E+02 6.542E+02 7.899E+00 7.174E+00 2.361E-17 1.969E+01 2.987E+01 1.127E-22 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.366E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.205E+02 6.542E+02 7.899E+00 7.174E+00 3.729E-17 1.969E+01 2.987E+01 1.357E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.366E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.418E-22 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.205E+02 6.542E+02 7.899E+00 7.174E+00 8.072E-16 1.969E+01 2.987E+01 2.173E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.365E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.516E-22 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.206E+02 6.542E+02 7.899E+00 7.174E+00 8.823E-16 1.969E+01 2.987E+01 2.877E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.365E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.976E-22 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.206E+02 6.541E+02 7.899E+00 7.174E+00 5.822E-15 1.969E+01 2.987E+01 5.316E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.365E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.837E-21 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.206E+02 6.541E+02 7.899E+00 7.174E+00 4.508E-14 1.969E+01 2.987E+01 6.285E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.364E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.101E-21 3.852E-01 1.674E-02 5.339E-02
  2.217E+01 1.785E+03 4.206E+02 6.541E+02 7.899E+00 7.174E+00 3.196E-13 1.969E+01 2.987E+01 6.982E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.364E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 3.605E-21 3.852E-01 1.674E-02 5.339E-02
  2.218E+01 1.784E+03 4.207E+02 6.541E+02 7.899E+00 7.174E+00 3.891E-13 1.969E+01 2.987E+01 8.858E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.363E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 5.191E-21 3.852E-01 1.674E-02 5.339E-02
  2.236E+01 1.767E+03 4.233E+02 6.526E+02 7.899E+00 7.174E+00 1.155E-12 1.969E+01 2.987E+01 1.222E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.363E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.221E-20 3.852E-01 1.674E-02 5.339E-02
  2.236E+01 1.767E+03 4.233E+02 6.526E+02 7.899E+00 7.174E+00 1.155E-12 1.969E+01 2.987E+01 1.222E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.363E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.221E-20 3.852E-01 1.674E-02 5.339E-02
  2.236E+01 1.767E+03 4.233E+02 6.526E+02 7.899E+00 7.174E+00 4.964E-12 1.969E+01 2.987E+01 1.902E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.362E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 4.655E-20 3.852E-01 1.674E-02 5.339E-02
  2.236E+01 1.766E+03 4.234E+02 6.525E+02 7.899E+00 7.174E+00 1.111E-11 1.969E+01 2.987E+01 2.313E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.362E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 9.331E-20 3.852E-01 1.674E-02 5.339E-02
  2.291E+01 1.715E+03 4.313E+02 6.482E+02 7.899E+00 7.174E+00 2.780E-08 1.969E+01 2.987E+01 3.196E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.361E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.761E-19 3.852E-01 1.674E-02 5.339E-02
  2.344E+01 1.668E+03 4.392E+02 6.440E+02 7.899E+00 7.174E+00 1.211E-07 1.969E+01 2.987E+01 3.135E-10 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.361E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 2.704E-19 3.852E-01 1.674E-02 5.339E-02
